26680,29601,540
27085,30399,540
28101,30352,540
30310,6262.7,540
29935,5796.6,540
30047,4963,540
29373,4704.9,540
28639,4783.5,540
28628,4520,540
19320,27259,570
20318,26802,570
21532,27296,570
22393,27720,570
23219,28356,570
24484,29558,570
26558,30361,570
27538,30395,570
27883,31065,570
26417,30866,600
27293,30118,600
28205,30029,600
775.2,14340,150
2047.7,14394,150
3064,14315,150
4356,12988,150
5049.9,12189,150
6884,11432,150
6663.8,10912,150
6837.7,9766.2,150
6637.8,8779.6,150
7462.9,8027.3,150
7161.4,7392.5,150
7056.3,5731.4,150
6521.4,4771.1,150
6680.4,3952.1,150
6646,2672.4,150
5642.6,2473.7,150
4588.9,591.65,150
1798.8,13231,120
2361.9,12626,120
2530.2,11739,120
2975.8,11030,120
3516.8,9600.6,120
3397.4,8608.6,120
3343.2,7719.5,120
4131.7,6679.2,120
5181.9,5494.4,120
5208.1,4515.5,120
4902.9,3487.2,120
4664.6,2386.4,120
3331.9,2145.2,120
2186.4,934.62,120
921,13267,120
